Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2010,0.18,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2010,1,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2010,0.03,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2010,19,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2010,0.48,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2010,15,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2010,0.38,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2011,23,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2011,0.57,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2011,23,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2011,0.59,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2011,46,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2011,0.58,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2011,27,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2011,0.34,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2011,18,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2011,0.23,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2011,6,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2011,0.15,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2011,2,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2011,0.05,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2011,21,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2011,0.52,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2011,16,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2011,0.4,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2012,17,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2012,0.42,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2012,28,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2012,0.71,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2012,45,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2012,0.56,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2012,22,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2012,0.27,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2012,12,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2012,0.15,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2012,8,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2012,0.2,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2012,2,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2012,0.05,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2012,14,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2012,0.35,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2012,10,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2012,0.25,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2013,32,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2013,0.78,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2013,25,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2013,0.62,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2013,57,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2013,0.7,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2013,23,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2013,0.28,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2013,14,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2013,0.17,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2013,5,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2013,0.12,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2013,0,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2013,0,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2013,18,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2013,0.44,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2013,14,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2013,0.34,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2014,24,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2014,0.58,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2014,17,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2014,0.42,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2014,41,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2014,0.5,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2014,23,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2014,0.28,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2014,15,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2014,0.18,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2014,6,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2014,0.15,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2014,2,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2014,0.05,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2014,17,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2014,0.41,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2014,13,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2014,0.31,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2015,30,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2015,0.72,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2015,27,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2015,0.66,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2015,57,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2015,0.69,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2015,36,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2015,0.43,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2015,19,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2015,0.23,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2015,14,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2015,0.34,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,Count,2015,4,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Male,CTS,"Rate per  100,000 population",2015,0.1,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2015,22,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2015,0.52,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,Count,2015,15,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,Female,CTS,"Rate per  100,000 population",2015,0.36,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,Count,2016,25,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Female,CTS,"Rate per  100,000 population",2016,0.59,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,Count,2016,20,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Male,CTS,"Rate per  100,000 population",2016,0.48,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,Count,2016,45,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims,-,Total (all ages),CTS,"Rate per  100,000 population",2016,0.54,
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2016,19,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2016,0.23,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,Count,2016,1,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Male,CTS,"Rate per  100,000 population",2016,0.02,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,Count,2016,18,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),Female,CTS,"Rate per  100,000 population",2016,0.43,IPFM - Intimate partner or family member
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,Count,2016,14,IP - Intimate partner
Europe,Western Europe,Switzerland,CHE,Homicide: # of victims - perpetrator IP,Killed by Intimate partner,All,CTS,"Rate per  100,000 population",2016,0.17,IP - Intimate partner
